id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"14.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0473";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"2064.0";"3.053252";"50.63073";"000RV"
"2020-807688";"2020-12-29";"2";"Echange";"13410000.0";"nan";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0506";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"59.0";"3.052423";"50.630313";"000RV"
"2020-807247";"2020-12-14";"1";"Vente";"190000.0";"5.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0492";"None";"None";"117";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"48.0";"2.0";"None";"None";"None";"None";"nan";"3.052827";"50.629891";"000RV"
"2020-807247";"2020-12-14";"1";"Vente";"190000.0";"5.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0492";"None";"None";"144";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.052827";"50.629891";"000RV"
"2020-807065";"2020-12-03";"1";"Vente";"170000.0";"4.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0472";"None";"None";"133";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"51.0";"2.0";"None";"None";"None";"None";"nan";"3.05426";"50.630913";"000RV"
"2020-807065";"2020-12-03";"1";"Vente";"170000.0";"6.0";"B";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0472";"None";"None";"34";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.05426";"50.630913";"000RV"
"2020-806398";"2020-11-20";"1";"Vente";"180000.0";"5.0";"None";"IMP CONVAIN 13 RUE MEUREIN";"1863";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0418";"None";"None";"4";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"25.0";"1.0";"None";"None";"None";"None";"nan";"3.05239";"50.629253";"000RV"
"2020-806398";"2020-11-20";"1";"Vente";"180000.0";"5.0";"None";"IMP CONVAIN 13 RUE MEUREIN";"1863";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0418";"None";"None";"3";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"25.0";"2.0";"None";"None";"None";"None";"nan";"3.05239";"50.629253";"000RV"
"2020-805737";"2020-11-02";"1";"Vente";"202000.0";"5.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"64";"nan";"86";"54.12";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"54.0";"2.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
"2020-805737";"2020-11-02";"1";"Vente";"202000.0";"5.0";"B";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"13";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
"2020-805874";"2020-10-26";"1";"Vente";"160000.0";"49.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0070";"None";"None";"4";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"26.0";"2.0";"None";"None";"None";"None";"nan";"3.055644";"50.630602";"000RV"
"2020-805629";"2020-10-19";"1";"Vente";"125000.0";"33.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0009";"None";"None";"5";"28.15";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"27.0";"2.0";"None";"None";"None";"None";"nan";"3.052012";"50.63068";"000RV"
"2020-805357";"2020-10-16";"1";"Vente";"159000.0";"2.0";"None";"VC FOURDIN 35 RUE RATISBONNE";"3527";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0316";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"22.0";"1.0";"S";"sols";"None";"None";"30.0";"3.053872";"50.629628";"000RV"
"2020-805327";"2020-10-15";"1";"Vente";"220000.0";"216.0";"None";"RUE LEON GAMBETTA";"5513";"59000";"59350";"Lille";"59";"None";"None";"59350000RV0470";"None";"None";"1";"nan";"19";"nan";"None";"nan";"None";"None";"None";"None";"2";"4";"Local industriel. commercial ou assimilé";"370.0";"0.0";"None";"None";"None";"None";"nan";"3.052587";"50.62897";"000RV"
"2020-805995";"2020-10-14";"1";"Vente";"226100.0";"2.0";"None";"PAV DEGOUL 13 RUE MEUREIN";"2226";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0409";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"80.0";"4.0";"S";"sols";"None";"None";"49.0";"3.052634";"50.62918";"000RV"
"2020-805470";"2020-10-09";"1";"Vente";"106200.0";"41.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0460";"None";"None";"8";"20.06";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"3.051861";"50.630456";"000RV"
"2020-804952";"2020-09-30";"1";"Vente";"177000.0";"57.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"115";"45.05";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"46.0";"2.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2020-804952";"2020-09-30";"1";"Vente";"177000.0";"57.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"158";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2020-805044";"2020-09-28";"1";"Vente";"126000.0";"5.0";"None";"IMP CONVAIN 13 RUE MEUREIN";"1863";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0418";"None";"None";"1";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"35.0";"2.0";"None";"None";"None";"None";"nan";"3.05239";"50.629253";"000RV"
"2020-804736";"2020-09-25";"1";"Vente";"177000.0";"7.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"117";"53.77";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"54.0";"2.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
