id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2021-1130873;2021-02-02;1;Vente;1120000.00;65;;"MTE DE LA GRANDE COTE";3305;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0160;;;2;;;;;;;;;;1;2;Appartement;22.00;1;;;;;;4.8320040;45.7706500;000AO
2021-1130873;2021-02-02;1;Vente;1120000.00;65;;"MTE DE LA GRANDE COTE";3305;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0160;;;1;140.70;;;;;;;;;1;2;Appartement;26.00;1;;;;;;4.8320040;45.7706500;000AO
2021-1130873;2021-02-02;1;Vente;1120000.00;65;;"MTE DE LA GRANDE COTE";3305;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0160;;;4;;;;;;;;;;1;2;Appartement;40.00;2;;;;;;4.8320040;45.7706500;000AO
2021-1130873;2021-02-02;1;Vente;1120000.00;65;;"MTE DE LA GRANDE COTE";3305;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0160;;;3;;;;;;;;;;1;2;Appartement;45.00;2;;;;;;4.8320040;45.7706500;000AO
2021-1130879;2021-02-11;1;Vente;143000.00;9;;"RUE DU GARET";3025;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0032;;;29;16.61;;;;;;;;;1;2;Appartement;16.00;1;;;;;;4.8371880;45.7671000;000AS
2021-1130890;2021-02-18;1;Vente;275000.00;7;;"RUE DES PIERRES PLANTEES";5545;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0084;;;13;43.00;;;;;;;;;1;2;Appartement;46.00;2;;;;;;4.8323070;45.7732860;000AL
2021-1130910;2021-02-18;1;Vente;264200.00;6;;"PL COLBERT";1780;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0035;;;49;31.57;60;;;;;;;;2;2;Appartement;20.00;2;;;;;;4.8341660;45.7726530;000AO
2021-1130910;2021-02-18;1;Vente;264200.00;6;;"PL COLBERT";1780;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0035;;;49;31.57;65;;;;;;;;2;2;Appartement;24.00;2;;;;;;4.8341660;45.7726530;000AO
2021-1130922;2021-02-03;1;Vente;570000.00;20;;"RUE CALLIET";1175;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0139;;;21;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8329650;45.7737250;000AL
2021-1130922;2021-02-03;1;Vente;570000.00;20;;"RUE CALLIET";1175;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0139;;;103;105.14;14;;;;;;;;2;2;Appartement;105.00;5;;;;;;4.8329650;45.7737250;000AL
2021-1130923;2021-02-02;1;Vente;262000.00;14;;"RUE LEMOT";4205;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0063;;;17;46.22;30;;4;;;;;;3;2;Appartement;47.00;2;;;;;;4.8340940;45.7723120;000AO
2021-1130924;2021-02-18;1;Vente;799000.00;21;;"RUE D'ALGERIE";0160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0045;;;36;151.20;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";151.00;0;;;;;;4.8323810;45.7678680;000AT
2021-1130959;2021-01-27;1;Vente;463450.00;29;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0018;;;32;81.07;;;;;;;;;1;2;Appartement;78.00;3;;;;;;4.8342150;45.7701160;000AR
2021-1130977;2021-02-19;1;Vente;160000.00;14;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0015;;;20;20.98;;;;;;;;;1;2;Appartement;20.00;1;;;;;;4.8311100;45.7700090;000AP
2021-1130982;2021-02-26;1;Vente;295500.00;12;;"RUE DE FLESSELLES";2785;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0011;;;25;57.85;50;;;;;;;;2;2;Appartement;44.00;2;;;;;;4.8262690;45.7712560;000AH
2021-1131031;2021-02-17;1;Vente;786540.00;5;;"RUE DU GARET";3025;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0033;;;38;137.55;39;;40;;41;;45;;7;2;Appartement;141.00;6;;;;;;4.8370020;45.7671150;000AS
2021-1131050;2021-02-24;1;Vente;606900.00;1;;"RUE DONNEE";2285;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0021;;;1;122.17;;;;;;;;;1;2;Appartement;130.00;2;;;;;;4.8341390;45.7698140;000AR
2021-1131064;2021-02-15;1;Vente;390507.00;20;;"RUE HIPPOLYTE FLANDRIN";3555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0027;;;3;59.53;;;;;;;;;1;2;Appartement;57.00;3;;;;;;4.8305710;45.7678580;000AT
2021-1131083;2021-03-02;1;Vente;168000.00;4;;"RUE DE LA VIEILLE";7430;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0175;;;1;39.19;11;;6;;;;;;3;3;Dépendance;;0;;;;;;4.8262080;45.7686780;000AI
2021-1131086;2021-02-25;1;Vente;221000.00;1;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;48;39.30;;;;;;;;;1;2;Appartement;39.00;2;;;;;;4.8363320;45.7693320;000AR
2021-1131086;2021-02-25;1;Vente;221000.00;1;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;74;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8363320;45.7693320;000AR
2021-1131097;2021-02-23;1;Vente;320000.00;21;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0064;;;19;64.87;25;;;;;;;;2;2;Appartement;71.00;2;;;;;;4.8332970;45.7700850;000AP
2021-1131100;2021-03-01;1;Vente;296445.00;11;;"RUE TERME";6925;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0188;;;9;43.19;;;;;;;;;1;2;Appartement;50.00;2;;;;;;4.8316820;45.7692140;000AP
2021-1131110;2021-02-23;1;Vente;950000.00;3;;"PL LOUIS PRADEL";4340;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0020;;;26;;27;;28;;4;261.39;45;;6;4;"Local industriel. commercial ou assimilé";334.00;0;;;;;;4.8371890;45.7678270;000AS
2021-1131119;2021-02-26;1;Vente;744800.00;6;;"RUE JOSEPH SERLIN";3920;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0110;;;23;;3;124.10;;;;;;;2;2;Appartement;125.00;4;;;;;;4.8350670;45.7672340;000AS
2021-1131124;2021-02-12;1;Vente;421000.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1414;;1439;69.00;;;;;;;2;2;Appartement;66.00;3;;;;;;4.8295490;45.7736200;000AL
2021-1131124;2021-02-12;1;Vente;421000.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1036;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8295490;45.7736200;000AL
2021-1131127;2021-02-10;1;Vente;221000.00;5;;"RUE MAJOR MARTIN";4455;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0163;;;10;;2;52.34;;;;;;;2;2;Appartement;55.00;2;;;;;;4.8323070;45.7666180;000AT
2021-1131132;2021-02-11;1;Vente;680000.00;2;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0030;;;11;;29;118.12;;;;;;;2;2;Appartement;104.00;2;;;;;;4.8248280;45.7696670;000AD
2021-1131141;2021-02-11;1;Vente;796990.00;20;;"RUE PIERRE BLANC";5460;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0054;;;26;113.67;27;;46;;;;;;3;2;Appartement;100.00;4;;;;;;4.8282260;45.7708480;000AH
2021-1131144;2021-03-03;1;Vente;240000.00;1;;"RUE DU JARDIN DES PLANTES";3660;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0001;;;18;;46;34.58;;;;;;;2;2;Appartement;35.00;2;;;;;;4.8296500;45.7697780;000AP
2021-1131149;2021-02-16;1;Vente;273450.00;30;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0060;;;62;53.65;;;;;;;;;1;2;Appartement;43.00;1;;;;;;4.8240440;45.7686140;000AB
2021-1131150;2021-02-26;1;Vente;444300.00;13;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0145;;;17;66.04;38;;;;;;;;2;2;Appartement;68.00;2;;;;;;4.8288930;45.7731220;000AE
2021-1131159;2021-02-23;1;Vente;600000.00;12;;"RUE GROGNARD";3370;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0048;;;21;101.14;22;;;;;;;;2;2;Appartement;98.00;4;;;;;;4.8361620;45.7730430;000AM
2021-1131164;2021-02-23;1;Vente;429000.00;2;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0061;;;2;64.72;20;;22;;;;;;3;2;Appartement;95.00;4;;;;;;4.8272510;45.7728150;000AE
2021-1131165;2021-03-04;1;Vente;174600.00;39;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0041;;;3;;64;23.00;;;;;;;2;2;Appartement;20.00;1;;;;;;4.8250650;45.7721230;000AE
2021-1131176;2021-02-25;1;Vente;250800.00;13;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0046;;;11;38.38;;;;;;;;;1;2;Appartement;42.00;1;;;;;;4.8228370;45.7724090;000AC
2021-1131178;2021-03-02;1;Vente;192000.00;18;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0032;;;47;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8184590;45.7702200;000AB
2021-1131178;2021-03-02;1;Vente;192000.00;18;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0032;;;48;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8184590;45.7702200;000AB
2021-1131178;2021-03-02;1;Vente;192000.00;18;;"RUE PIERRE DUPONT";5480;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0032;;;25;;75;;;;;;;;2;2;Appartement;56.00;2;;;;;;4.8184590;45.7702200;000AB
2021-1131181;2021-02-23;1;Vente;226000.00;8;;"RUE DU BON-PASTEUR";0980;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0009;;;12;;8;43.65;;;;;;;2;2;Appartement;55.00;2;;;;;;4.8276750;45.7720280;000AK
2021-1131203;2021-02-22;1;"Vente en l'état futur d'achèvement";535000.00;;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0249;;;10;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8189430;45.7719450;000AB
2021-1131203;2021-02-22;1;"Vente en l'état futur d'achèvement";535000.00;;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0249;;;4;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8189430;45.7719450;000AB
2021-1131203;2021-02-22;1;"Vente en l'état futur d'achèvement";535000.00;;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0249;;;33;73.10;;;;;;;;;1;2;Appartement;73.00;3;;;;;;4.8189430;45.7719450;000AB
2021-1131204;2021-02-25;1;"Vente en l'état futur d'achèvement";490000.00;;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0249;;;22;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8189430;45.7719450;000AB
2021-1131204;2021-02-25;1;"Vente en l'état futur d'achèvement";490000.00;;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0249;;;32;66.90;;;;;;;;;1;2;Appartement;67.00;3;;;;;;4.8189430;45.7719450;000AB
2021-1131206;2021-03-04;1;Vente;499000.00;38;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0170;;;38;99.24;;;;;;;;;1;2;Appartement;93.00;4;;;;;;4.8310940;45.7687030;000AP
2021-1131241;2021-03-03;1;Vente;421833.00;31;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0031;;;9;74.20;;;;;;;;;1;2;Appartement;66.00;3;;;;;;4.8242860;45.7721340;000AC
2021-1131249;2021-03-04;1;Vente;440000.00;7;;"RUE DE LA PLATIERE";5595;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0120;;;29;103.07;;;;;;;;;1;2;Appartement;105.00;3;;;;;;4.8315350;45.7661680;000AT
2021-1131265;2021-03-01;1;Vente;4500000.00;9;;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0145;;;;;;;;;;;;;0;4;"Local industriel. commercial ou assimilé";915.00;0;S;sols;;;344.00;4.8330290;45.7683040;000AP
2021-1131265;2021-03-01;1;Vente;4500000.00;9;;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0145;;;;;;;;;;;;;0;4;"Local industriel. commercial ou assimilé";128.00;0;S;sols;;;344.00;4.8330290;45.7683040;000AP
2021-1131267;2021-03-03;1;"Vente en l'état futur d'achèvement";520000.00;;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0249;;;20;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8189430;45.7719450;000AB
2021-1131267;2021-03-03;1;"Vente en l'état futur d'achèvement";520000.00;;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0249;;;38;66.90;;;;;;;;;1;2;Appartement;67.00;3;;;;;;4.8189430;45.7719450;000AB
2021-1131298;2021-03-10;1;Vente;300000.00;13;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0060;;;157;;;;;;;;;;1;2;Appartement;90.00;3;;;;;;4.8286490;45.7699800;000AH
2021-1131298;2021-03-10;1;Vente;300000.00;13;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0060;;;101;;129;87.09;;;;;;;2;2;Appartement;95.00;3;;;;;;4.8286490;45.7699800;000AH
2021-1131303;2021-03-04;1;Vente;390000.00;18;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0029;;;11;64.48;;;;;;;;;1;2;Appartement;60.00;3;;;;;;4.8327530;45.7657940;000AV
2021-1131318;2021-02-26;1;Vente;186600.00;4;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0061;;;23;25.74;;;;;;;;;1;2;Appartement;28.00;1;;;;;;4.8350220;45.7686490;000AR
2021-1131321;2021-02-23;1;Vente;550000.00;10;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0063;;;45;96.72;46;96.72;67;;95;;;;4;2;Appartement;89.00;3;;;;;;4.8260840;45.7697410;000AH
2021-1131324;2021-03-04;1;Vente;150000.00;12;A;"MTE SAINT-SEBASTIEN";6560;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0066;;;6;34.03;;;;;;;;;1;2;Appartement;38.00;2;;;;;;4.8349710;45.7720230;000AO
2021-1131331;2021-02-20;1;Vente;164952.00;5;;"RUE MAJOR MARTIN";4455;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0163;;;7;21.53;;;;;;;;;1;2;Appartement;25.00;1;;;;;;4.8323070;45.7666180;000AT
2021-1131336;2021-03-05;1;Vente;670000.00;10;;"QUAI ANDRE LASSAGNE";0275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0033;;;57;149.20;;;;;;;;;1;2;Appartement;186.00;6;;;;;;4.8375870;45.7710410;000AN
2021-1131338;2021-03-05;1;Vente;200000.00;10;;"QUAI ANDRE LASSAGNE";0275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0033;;;21;;58;48.40;;;;;;;2;2;Appartement;186.00;6;;;;;;4.8375870;45.7710410;000AN
2021-1131341;2021-03-04;1;Vente;283075.00;12;;"RUE GROGNARD";3370;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AM0048;;;31;48.70;;;;;;;;;1;2;Appartement;67.00;2;;;;;;4.8361620;45.7730430;000AM
2021-1131344;2021-02-26;1;Vente;160130.00;15;A;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0057;;;26;19.85;36;;;;;;;;2;2;Appartement;22.00;1;;;;;;4.8326990;45.7698280;000AP
2021-1131345;2021-03-05;1;Vente;315000.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1402;;1415;48.84;;;;;;;2;2;Appartement;48.00;2;;;;;;4.8295490;45.7736200;000AL
2021-1131345;2021-03-05;1;Vente;315000.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1317;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8295490;45.7736200;000AL
2021-1131351;2021-03-11;1;Vente;213000.00;14;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0015;;;10;26.52;;;;;;;;;1;2;Appartement;35.00;2;;;;;;4.8311100;45.7700090;000AP
2021-1131364;2021-03-09;1;Vente;228000.00;1;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;57;39.80;;;;;;;;;1;2;Appartement;39.00;2;;;;;;4.8363320;45.7693320;000AR
2021-1131371;2021-03-11;1;Vente;115000.00;25;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0046;;;13;;;;;;;;;;1;2;Appartement;18.00;1;;;;;;4.8332680;45.7659980;000AV
2021-1131407;2021-03-15;1;Vente;166735.00;14;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0180;;;55;24.91;;;;;;;;;1;2;Appartement;25.00;1;;;;;;4.8334430;45.7712470;000AO
2021-1131409;2021-02-26;1;Vente;300000.00;43;;"RUE RENE LEYNAUD";5990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0012;;;28;48.70;;;;;;;;;1;2;Appartement;50.00;2;;;;;;4.8356830;45.7703200;000AR
2021-1131424;2021-03-05;1;Vente;85000.00;19;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0212;;;4;37.24;5;;;;;;;;2;4;"Local industriel. commercial ou assimilé";67.00;0;;;;;;4.8295910;45.7689150;000AP
2021-1131426;2021-03-22;1;Vente;300000.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1118;;1141;69.67;;;;;;;2;2;Appartement;69.00;2;;;;;;4.8295490;45.7736200;000AL
2021-1131428;2021-03-04;1;Vente;390000.00;11;;"RUE MAJOR MARTIN";4455;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0079;;;9;66.62;;;;;;;;;1;2;Appartement;64.00;2;;;;;;4.8326130;45.7667600;000AT
2021-1131435;2021-02-25;1;Vente;210000.00;21;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0019;;;2;46.35;;;;;;;;;1;2;Appartement;49.00;2;;;;;;4.8296730;45.7716200;000AK
2021-1131441;2021-03-18;1;Vente;445000.00;3;A;"RUE DE LA FROMAGERIE";2915;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0103;;;20;75.80;;;;;;;;;1;2;Appartement;77.00;5;;;;;;4.8335550;45.7651620;000AV
2021-1131449;2021-03-11;1;Vente;630000.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;10;119.60;;;;;;;;;1;2;Appartement;120.00;3;;;;;;4.8216410;45.7686130;000AB
2021-1131458;2021-03-03;1;Vente;685000.00;6;;"RUE JOSEPH SERLIN";3920;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0110;;;6;138.12;;;;;;;;;1;2;Appartement;140.00;5;;;;;;4.8350670;45.7672340;000AS
2021-1131459;2021-03-19;1;Vente;450000.00;9;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0060;;;22;;;;;;;;;;1;2;Appartement;66.00;3;;;;;;4.8225980;45.7725260;000AC
2021-1131459;2021-03-19;1;Vente;450000.00;9;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AC0060;;;74;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8225980;45.7725260;000AC
2021-1131465;2021-03-16;1;Vente;185500.00;1;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;47;31.80;;;;;;;;;1;2;Appartement;31.00;2;;;;;;4.8363320;45.7693320;000AR
2021-1131467;2021-03-05;1;Vente;220000.00;14;;"RUE PIZAY";5575;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0099;;;17;22.64;;;;;;;;;1;2;Appartement;25.00;1;;;;;;4.8353800;45.7668250;000AS
2021-1131473;2021-03-19;1;Vente;395550.00;8;;"RUE DIDEROT";2185;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0088;;;42;;7;61.83;;;;;;;2;2;Appartement;62.00;3;;;;;;4.8338960;45.7718830;000AO
2021-1131483;2021-03-16;1;Vente;127000.00;14;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0015;;;19;16.71;;;;;;;;;1;2;Appartement;15.00;1;;;;;;4.8311100;45.7700090;000AP
2021-1131500;2021-03-09;1;Vente;327500.00;13;;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0142;;;17;77.23;;;;;;;;;1;2;Appartement;83.00;3;;;;;;4.8334360;45.7685200;000AP
2021-1131506;2021-03-11;1;Vente;115000.00;5;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0086;;;14;;19;;21;;;;;;3;2;Appartement;22.00;1;;;;;;4.8352310;45.7688490;000AR
2021-1131506;2021-03-11;1;Vente;115000.00;5;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0086;;;14;;19;;21;;;;;;3;2;Appartement;22.00;1;;;;;;4.8352310;45.7688490;000AR
2021-1131546;2021-03-18;1;Vente;172000.00;30;;"RUE DE CRIMEE";1990;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0022;;;2;26.55;;;;;;;;;1;2;Appartement;28.00;1;;;;;;4.8300820;45.7733840;000AL
2021-1131558;2021-03-18;1;Vente;270000.00;24;;"RUE PIZAY";5575;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0072;;;41;61.20;;;;;;;;;1;2;Appartement;55.00;1;;;;;;4.8366560;45.7671120;000AS
2021-1131587;2021-03-18;1;Vente;233000.00;14;;"QUAI DE LA PECHERIE";5325;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0124;;;18;;44;28.38;;;;;;;2;2;Appartement;30.00;1;;;;;;4.8318520;45.7650200;000AV
2021-1131590;2021-03-15;1;Vente;330000.00;4;;"RUE HIPPOLYTE FLANDRIN";3555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0120;;;3;61.06;;;;;;;;;1;2;Appartement;61.00;1;;;;;;4.8302930;45.7685300;000AI
2021-1131597;2021-03-09;1;Vente;165000.00;3;;"RUE CAMILLE JORDAN";1205;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0135;;;83;;84;17.68;85;;98;;;;4;2;Appartement;27.00;2;;;;;;4.8344260;45.7711510;000AO
2021-1131598;2021-03-18;1;Vente;291900.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1404;;1426;53.02;;;;;;;2;2;Appartement;52.00;2;;;;;;4.8295490;45.7736200;000AL
2021-1131598;2021-03-18;1;Vente;291900.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;3002;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8295490;45.7736200;000AL
2021-1131615;2021-03-24;1;Vente;322500.00;6;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0139;;;69;50.53;;;;;;;;;1;2;Appartement;54.00;3;;;;;;4.8370110;45.7691770;000AR
2021-1131620;2021-03-17;1;Vente;685000.00;10;;"QUAI DE LA PECHERIE";5325;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0005;;;18;114.00;;;;;;;;;1;2;Appartement;114.00;3;;;;;;4.8314120;45.7656440;000AV
2021-1131627;2021-03-24;1;Vente;423000.00;27;;"MTE SAINT-SEBASTIEN";6560;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0008;;;7;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8360120;45.7704690;000AN
2021-1131627;2021-03-24;1;Vente;423000.00;27;;"MTE SAINT-SEBASTIEN";6560;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0008;;;29;87.08;;;;;;;;;1;2;Appartement;87.00;3;;;;;;4.8360120;45.7704690;000AN
2021-1131629;2021-03-19;1;Vente;889000.00;23;;"RUE D'ALGERIE";0160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0045;;;17;164.80;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";145.00;0;;;;;;4.8323810;45.7678680;000AT
2021-1131632;2021-03-19;1;Vente;630250.00;28;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0114;;;39;;9;115.54;;;;;;;2;2;Appartement;111.00;4;;;;;;4.8346080;45.7708940;000AO
2021-1131640;2021-04-02;1;Vente;283500.00;9;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0028;;;11;;12;;21;;;;;;3;2;Appartement;56.00;3;;;;;;4.8254010;45.7699470;000AD
2021-1131642;2021-03-11;1;Vente;480000.00;34;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0120;;;8;118.19;9;;;;;;;;2;2;Appartement;109.00;4;;;;;;4.8353570;45.7708660;000AO
2021-1131676;2021-03-15;1;Vente;450000.00;3;;"RUE PUITS GAILLOT";5855;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0007;;;6;89.05;;;;;;;;;1;2;Appartement;89.00;3;;;;;;4.8345020;45.7679470;000AS
